,token,RT,brown_bigram_surprisal,length,index
9012,the,272.84615384615387,0.5706213116645813,3,9012
9013,primary,303.525641025641,3.2150490283966064,7,9013
9014,examples.,319.1392405063291,4.378875732421875,9,9014
9015,According,339.2658227848101,3.3073534965515137,9,9015
9016,to,321.5657894736842,0.0170035231858491,2,9016
9017,"Mackay,",320.37179487179486,6.435863971710205,7,9017
9018,at,337.2597402597403,2.288898706436157,2,9018
9019,one,317.05128205128204,2.041130542755127,3,9019
9020,point,340.78205128205127,2.6843743324279785,5,9020
9021,twelve,315.2025316455696,4.8071370124816895,6,9021
9022,acres,326.4025974025974,4.39525842666626,5,9022
9023,of,335.5128205128205,0.3935957252979278,2,9023
9024,land,303.9230769230769,3.2370076179504395,4,9024
9025,were,298.4415584415584,2.9304585456848145,4,9025
9026,offered,301.9102564102564,3.905019521713257,7,9026
9027,for,317.2784810126583,1.335863709449768,3,9027
9028,a,309.7179487179488,1.073637843132019,1,9028
9029,Semper,305.87012987012986,6.042497158050537,6,9029
9030,Augustus,439.7631578947368,5.205883502960205,8,9030
9031,bulb.,455.9868421052632,5.012002944946289,5,9031
9032,He,468.025641025641,1.2823857069015503,2,9032
9033,claims,377.474358974359,3.305510997772217,6,9033
9034,that,334.7307692307692,1.8369683027267456,4,9034
9035,many,323.29487179487177,2.4749112129211426,4,9035
9036,such,345.3026315789474,2.4155824184417725,4,9036
9037,investors,345.7402597402597,5.051252841949463,9,9037
9038,ruined,331.1038961038961,4.772567272186279,6,9038
9039,by,332.6842105263158,1.720483422279358,2,9039
9040,the,355.961038961039,0.5911795496940613,3,9040
9041,fall,310.9220779220779,3.294180631637573,4,9041
9042,in,304.13157894736844,1.4426738023757937,2,9042
9043,prices,323.0394736842105,4.810519218444824,6,9043
9044,were,320.8243243243243,2.261709213256836,4,9044
9045,"desperate,",326.6842105263158,4.802752494812012,10,9045
9046,and,337.4736842105264,1.6340389251708984,3,9046
9047,Dutch,317.6578947368421,4.778512001037598,5,9047
9048,commerce,323.87012987012986,4.623989105224609,8,9048
9049,suffered,354.88461538461536,4.55841064453125,8,9049
9050,a,318.4025974025974,0.8684399127960205,1,9050
9051,severe,308.24675324675326,3.775694131851196,6,9051
9052,shock.,340.1688311688311,2.201835870742798,6,9052
9053,In,356.3246753246753,1.4966586828231812,2,9053
9054,Mackay's,337.8589743589744,6.4351115226745605,8,9054
9055,"account,",356.0909090909091,3.914752721786499,8,9055
9056,the,357.3896103896104,1.4876863956451416,3,9056
9057,panicked,332.987012987013,6.185148239135742,8,9057
9058,tulip,344.1558441558442,5.342573642730713,5,9058
9059,speculators,344.9473684210526,5.466753959655762,11,9059
9060,sought,371.12,4.300953388214111,6,9060
9061,help,350.3376623376623,4.030406475067139,4,9061
9062,from,326.3506493506493,2.183036088943481,4,9062
9063,the,301.64935064935065,0.4879629015922546,3,9063
9064,government,311.6842105263158,2.720188617706299,10,9064
9065,of,330.2236842105264,0.8596566319465637,2,9065
9066,the,320.0394736842105,0.5706213116645813,3,9066
9067,"Netherlands,",371.8666666666666,4.636176586151123,12,9067
9068,which,334.67105263157896,2.7774038314819336,5,9068
9069,responded,317.0657894736842,5.083007335662842,9,9069
9070,by,320.94805194805195,1.322619915008545,2,9070
9071,declaring,313.72727272727275,3.3108391761779785,9,9071
9072,that,310.64473684210526,0.6247537732124329,4,9072
9073,anyone,304.4415584415584,3.337887525558472,6,9073
9074,who,305.6184210526316,0.7368823885917664,3,9074
9075,had,303.7922077922078,1.0633763074874878,3,9075
9076,bought,282.3116883116884,2.827104330062866,6,9076
9077,contracts,298.2987012987013,4.582378387451172,9,9077
9078,to,342.58974358974353,2.199880361557007,2,9078
9079,purchase,315.7402597402597,3.428740262985229,8,9079
9080,bulbs,305.6363636363636,5.6017913818359375,5,9080
9081,in,295.961038961039,2.1175169944763184,2,9081
9082,the,284.7012987012987,0.5470973253250122,3,9082
9083,future,301.5064935064935,2.8570168018341064,6,9083
9084,could,316.88157894736844,2.804457664489746,5,9084
9085,void,312.3333333333333,5.389106750488281,4,9085
9086,their,305.7402597402597,3.087543487548828,5,9086
9087,contract,300.948717948718,4.419267654418945,8,9087
9088,by,319.2207792207792,2.179756164550781,2,9088
9089,payment,312.06493506493507,4.174724578857422,7,9089
9090,of,317.5974025974026,0.6492609977722168,2,9090
9091,a,296.76623376623377,1.3818944692611694,1,9091
9092,ten,325.3026315789474,4.262027263641357,3,9092
9093,percent,372.4736842105264,4.494318962097168,7,9093
9094,fee.,350.24675324675326,4.950009346008301,4,9094
9095,Attempts,384.986301369863,4.625380516052246,8,9095
9096,that,383.48,2.831817865371704,4,9096
9097,were,339.4025974025974,2.325669527053833,4,9097
9098,made,327.1168831168831,1.9860938787460327,4,9098
9099,to,320.3376623376623,1.2718908786773682,2,9099
9100,resolve,301.12987012987014,3.5965054035186768,7,9100
9101,the,316.22077922077926,0.8951499462127686,3,9101
9102,situation,299.3506493506493,3.0006814002990723,9,9102
9103,to,323.6623376623377,2.4189743995666504,2,9103
9104,the,330.82894736842104,0.8707906603813171,3,9104
9105,satisfaction,339.5194805194805,4.64467716217041,12,9105
9106,of,324.1168831168831,1.2114118337631226,2,9106
9107,all,284.961038961039,2.140172004699707,3,9107
9108,parties,288.20512820512823,3.261801719665528,7,9108
9109,were,301.4805194805195,2.2577579021453857,4,9109
9110,unsuccessful.,353.02631578947364,4.099151134490967,13,9110
9111,The,357.6578947368421,0.9189621806144714,3,9111
9112,mania,348.3157894736842,5.681152820587158,5,9112
9113,finally,340.1948051948052,4.098233699798584,7,9113
9114,"ended,",333.1558441558442,4.448348522186279,6,9114
9115,Mackay,320.3636363636364,5.982856750488281,6,9115
9116,"says,",349.38157894736844,3.793036937713623,5,9116
9117,with,313.038961038961,2.487135887145996,4,9117
9118,individuals,313.6623376623377,4.2334065437316895,11,9118
9119,stuck,316.2987012987013,4.771262645721436,5,9119
9120,with,325.2987012987013,0.938044250011444,4,9120
9121,the,347.038961038961,0.6727896332740784,3,9121
9122,bulbs,317.10526315789474,4.854807376861572,5,9122
9123,they,311.4868421052632,3.2244114875793457,4,9123
9124,held,308.76623376623377,2.9825985431671143,4,9124
9125,at,312.0909090909091,1.5196545124053955,2,9125
9126,the,313.038961038961,0.5093869566917419,3,9126
9127,end,309.4025974025974,2.528235912322998,3,9127
9128,of,300.6883116883117,0.3288866579532623,2,9128
9129,the,283.3157894736842,0.5706213116645813,3,9129
9130,crash.,306.2467532467532,4.731764793395996,6,9130
9131,No,383.3733333333333,2.340580463409424,2,9131
9132,court,321.27272727272725,3.787230491638184,5,9132
9133,would,326.2207792207792,3.032850742340088,5,9133
9134,enforce,329.3766233766234,5.908150672912598,7,9134
9135,payment,329.2077922077922,4.286004066467285,7,9135
9136,of,310.12987012987014,0.6492609977722168,2,9136
9137,a,297.63157894736844,1.3818944692611694,1,9137
9138,"contract,",303.88157894736844,4.05663013458252,9,9138
9139,since,364.4868421052632,3.616010665893554,5,9139
9140,judges,317.9743589743589,4.896394729614258,6,9140
9141,regarded,314.92,4.436213493347168,8,9141
9142,the,338.49333333333334,1.5083626508712769,3,9142
9143,debts,314.2972972972973,5.407384872436523,5,9143
9144,as,316.06666666666666,2.511129856109619,2,9144
9145,contracted,344.85526315789474,5.461352348327637,10,9145
9146,through,372.4078947368421,3.112306594848633,7,9146
9147,"gambling,",358.5131578947368,5.090634822845459,9,9147
9148,and,365.8918918918919,1.179183006286621,3,9148
9149,thus,342.2368421052632,2.91897964477539,4,9149
9150,not,326.76623376623377,3.425588607788086,3,9150
9151,enforceable,324.68831168831167,5.917133808135986,11,9151
9152,by,319.6756756756757,2.404526710510254,2,9152
9153,law.,372.1232876712329,3.0321409702301025,4,9153
9154,Although,363.94594594594594,2.676063299179077,8,9154
9155,Mackay's,339.4054054054054,6.153321266174316,8,9155
9156,book,338.72,3.7457549571990967,4,9156
9157,is,313.7866666666667,1.517317771911621,2,9157
9158,a,290.68,1.062296748161316,1,9158
9159,classic,290.0921052631579,3.7823307514190674,7,9159
9160,that,308.4736842105263,2.3630266189575195,4,9160
9161,many,299.92,2.4749112129211426,4,9161
9162,publishing,313.0,5.087408542633057,10,9162
9163,houses,317.2631578947368,1.757009744644165,6,9163
9164,continue,338.81081081081084,4.566153526306152,8,9164
9165,reprinting,308.77631578947364,6.194711685180664,10,9165
9166,"today,",374.97333333333336,3.3739683628082275,6,9166
9167,his,355.3066666666668,3.066516876220703,3,9167
9168,account,322.88,3.572258949279785,7,9168
9169,is,302.5394736842105,2.469544172286988,2,9169
9170,contested.,320.49333333333334,4.598149299621582,10,9170
9171,Many,416.4666666666666,2.724877119064331,4,9171
9172,modern,342.8157894736842,4.202986240386963,6,9172
9173,scholars,317.5657894736842,2.341748237609864,8,9173
9174,believe,312.3333333333333,4.2140278816223145,7,9174
9175,the,324.24,1.347399115562439,3,9175
9176,mania,301.10526315789474,5.681152820587158,5,9176
9177,was,303.2266666666667,2.466541290283203,3,9177
9178,not,297.4805194805195,1.4273912906646729,3,9178
9179,as,291.9868421052632,2.1142842769622803,2,9179
9180,extraordinary,300.6933333333333,5.048300266265869,13,9180
9181,as,305.5526315789474,2.3844871520996094,2,9181
9182,Mackay,292.9866666666667,6.3351898193359375,6,9182
9183,"described,",336.4473684210526,3.805707931518554,10,9183
9184,with,324.5263157894737,2.8203911781311035,4,9184
9185,some,318.84,2.2282533645629883,4,9185
9186,arguing,305.2266666666667,5.071295738220215,7,9186
9187,that,325.8026315789474,1.5798730850219729,4,9187
9188,the,284.84,0.8798593282699585,3,9188
9189,price,277.9866666666667,3.382558107376098,5,9189
9190,changes,277.2763157894737,2.6503539085388184,7,9190
9191,may,301.57894736842104,3.434274435043335,3,9191
9192,not,295.32894736842104,1.3212534189224243,3,9192
9193,have,298.2236842105263,1.687103271484375,4,9193
9194,constituted,314.1081081081081,4.171824932098389,11,9194
9195,a,362.8026315789474,0.8342310786247253,1,9195
9196,bubble.,323.26666666666665,3.699175357818604,7,9196
9197,Research,363.9605263157895,3.6908230781555176,8,9197
9198,on,377.2133333333333,1.5384975671768188,2,9198
9199,the,316.6052631578947,0.4352611899375915,3,9199
9200,tulip,289.8831168831169,5.291751861572266,5,9200
9201,mania,316.4324324324324,5.098212718963623,5,9201
9202,is,311.5921052631579,2.4276363849639893,2,9202
9203,difficult,309.4342105263158,2.730727195739746,9,9203
9204,because,312.37662337662334,2.75678825378418,7,9204
9205,of,304.1558441558442,0.6057844161987305,2,9205
9206,the,302.5,0.5706213116645813,3,9206
9207,limited,290.2894736842105,3.988196849822998,7,9207
9208,data,287.12,3.972635746002197,4,9208
9209,from,298.39473684210526,1.476718187332153,4,9209
9210,the,294.2631578947368,0.4879629015922546,3,9210
9211,sixteen,297.25,5.240774631500244,7,9211
9212,thirties.,306.02631578947364,5.24330997467041,9,9212
9213,"However,",413.4054054054054,2.5187008380889893,8,9213
9214,some,358.14473684210526,4.2563018798828125,4,9214
9215,modern,349.2933333333333,4.186873435974121,6,9215
9216,economists,386.8026315789474,5.175749778747559,10,9216
9217,have,341.13157894736844,2.87435245513916,4,9217
9218,proposed,308.6973684210526,4.049145221710205,8,9218
9219,rational,331.85526315789474,4.72540807723999,8,9219
9220,"explanations,",397.7922077922078,4.654228687286377,13,9220
9221,rather,355.0,3.591503620147705,6,9221
9222,than,333.67105263157896,0.3194852173328399,4,9222
9223,a,314.3421052631579,1.1121009588241575,1,9223
9224,speculative,322.0394736842105,5.538501739501953,11,9224
9225,"mania,",359.6052631578948,5.128566741943359,6,9225
9226,for,333.9736842105263,0.4969028830528259,3,9226
9227,the,329.53333333333336,0.7050951719284058,3,9227
9228,rise,302.7631578947368,3.788702964782715,4,9228
9229,and,293.61038961038963,1.213546633720398,3,9229
9230,fall,284.5733333333333,3.701824903488159,4,9230
9231,in,305.3378378378378,1.4426738023757937,2,9231
9232,prices.,319.4605263157895,4.810519218444824,7,9232
9233,For,351.4736842105264,1.939103484153748,3,9233
9234,"example,",305.7866666666667,1.7420873641967771,8,9234
9235,other,317.57894736842104,4.264859199523926,5,9235
9236,"flowers,",318.04,3.740775585174561,8,9236
9237,such,354.7631578947368,3.4534451961517334,4,9237
9238,as,290.22972972972974,0.8134760856628418,2,9238
9239,the,277.2763157894737,0.9791895747184752,3,9239
9240,"hyacinth,",291.0131578947368,6.3352131843566895,9,9240
9241,also,371.8421052631579,3.1632559299468994,4,9241
9242,had,320.89473684210526,2.0246477127075195,3,9242
9243,high,302.6575342465753,3.878859519958496,4,9243
9244,prices,296.32894736842104,2.7378530502319336,6,9244
9245,on,307.2894736842105,2.1606030464172363,2,9245
9246,the,291.4133333333333,0.4352611899375915,3,9246
9247,flower's,301.65333333333336,3.812556505203247,8,9247
9248,"introduction,",365.6621621621622,4.913053035736084,13,9248
9249,which,348.3066666666667,3.15376615524292,5,9249
9250,then,321.64864864864865,3.794058084487915,4,9250
9251,fell,305.2266666666667,3.649004459381104,4,9251
9252,dramatically.,311.82432432432427,5.191961288452148,13,9252
9253,The,329.75,0.9189621806144714,3,9253
9254,high,322.81333333333333,3.077678680419922,4,9254
9255,prices,331.72972972972974,2.7378530502319336,6,9255
9256,may,311.472972972973,3.1585381031036377,3,9256
9257,also,285.2432432432432,1.788665533065796,4,9257
9258,have,287.3513513513513,1.7882740497589111,4,9258
9259,been,293.61333333333334,0.7835964560508728,4,9259
9260,driven,298.7567567567568,3.41732120513916,6,9260
9261,by,280.1333333333333,1.084208846092224,2,9261
9262,expectations,316.3013698630137,5.049510002136231,12,9262
9263,of,325.1081081081081,1.1223030090332031,2,9263
9264,a,296.94594594594594,1.3818944692611694,1,9264
9265,parliamentary,323.62666666666667,4.833741664886475,13,9265
9266,decree,386.4864864864865,5.349371433258057,6,9266
9267,that,394.5263157894736,1.066389560699463,4,9267
9268,contracts,334.1447368421053,5.069605350494385,9,9268
9269,could,335.1842105263157,3.2349557876586914,5,9269
9270,be,317.09333333333336,0.8049733638763428,2,9270
9271,voided,300.7894736842105,6.169593811035156,6,9271
9272,for,313.4324324324324,2.146308422088623,3,9272
9273,a,311.3066666666667,1.073637843132019,1,9273
9274,small,303.32000000000005,2.139770746231079,5,9274
9275,"cost,",335.92,3.973209142684937,5,9275
9276,thus,307.5526315789474,4.31395959854126,4,9276
9277,lowering,348.28000000000003,5.503803730010986,8,9277
9278,the,356.8,2.13310980796814,3,9278
9279,risk,299.38666666666666,3.5609560012817383,4,9279
9280,to,306.77631578947364,2.282747745513916,2,9280
9281,buyers.,320.94666666666666,5.562026500701904,7,9281
9282,Despite,387.92105263157896,3.2031562328338623,7,9282
9283,these,337.5405405405405,2.052657127380371,5,9283
9284,disagreements,317.3026315789474,5.672159671783447,13,9284
9285,about,368.50666666666666,2.913668155670166,5,9285
9286,whether,329.8157894736842,3.715559482574463,7,9286
9287,the,336.7368421052632,0.8952178359031677,3,9287
9288,phenomenon,307.56,4.061776161193848,10,9288
9289,technically,339.33333333333337,5.050426483154297,11,9289
9290,constituted,379.1184210526315,4.733198642730713,11,9290
9291,an,367.1688311688311,1.6340339183807373,2,9291
9292,economic,333.70666666666665,2.9875919818878174,8,9292
9293,"bubble,",331.5394736842106,5.359683990478516,7,9293
9294,the,364.6891891891892,2.1974081993103027,3,9294
9295,term,333.1184210526315,3.3594629764556885,4,9295
9296,'tulip,308.89473684210526,5.431304931640625,6,9296
9297,mania',340.14666666666665,5.098212718963623,6,9297
9298,is,345.16,2.4276363849639893,2,9298
9299,still,309.7837837837838,2.0156588554382324,5,9299
9300,often,294.60526315789474,3.867558240890503,5,9300
9301,used,302.9736842105263,2.3467142581939697,4,9301
9302,metaphorically,335.93506493506493,6.39015531539917,14,9302
9303,to,349.3648648648649,1.923084735870361,2,9303
9304,refer,315.1578947368421,3.7429041862487793,5,9304
9305,to,292.4078947368421,0.1382707506418228,2,9305
9306,any,286.2133333333333,2.673339366912842,3,9306
9307,large,314.1818181818182,4.043559551239014,5,9307
9308,economic,320.23376623376623,4.001012802124023,8,9308
9309,"bubble,",315.37662337662334,5.359683990478516,7,9309
9310,when,390.10126582278485,2.925745248794556,4,9310
9311,asset,307.12820512820514,5.697396755218506,5,9311
9312,prices,328.0657894736842,4.17732048034668,6,9312
9313,deviate,342.6623376623377,5.799693584442139,7,9313
9314,from,367.3291139240506,2.473649024963379,4,9314
9315,intrinsic,397.37662337662334,5.557079792022705,9,9315
9316,values.,516.5064935064935,3.821491479873657,7,9316
9317,Tourette's,728.051282051282,6.639578819274902,10,9317
9318,"syndrome,",522.8181818181818,5.3454909324646,9,9318
9319,a,464.75,2.395357370376587,1,9319
9320,neurological,447.6623376623377,6.042497158050537,12,9320
9321,disorder,427.23376623376623,5.098212718963623,8,9321
9322,characterized,463.6351351351352,4.585025310516357,13,9322
9323,by,394.92105263157896,0.5009771585464478,2,9323
9324,"repetitive,",421.4473684210526,5.9938836097717285,11,9324
9325,involuntary,437.7027027027027,5.349371433258057,11,9325
9326,"movements,",427.4657534246575,4.271552562713623,10,9326
9327,was,487.6891891891892,2.100720167160034,3,9327
9328,named,359.6351351351351,3.716303825378418,5,9328
9329,for,365.6216216216216,1.0811450481414795,3,9329
9330,Dr.,337.9722222222223,4.525216102600098,3,9330
9331,Georges,427.125,5.244626522064209,7,9331
9332,Gilles,473.7638888888889,5.752273082733154,6,9332
9333,de,470.25,3.6980719566345215,2,9333
9334,la,413.44444444444446,0.897498369216919,2,9334
9335,"Tourette,",486.3802816901408,5.789498805999756,9,9335
9336,the,440.8082191780821,2.011846780776977,3,9336
9337,pioneering,432.1621621621622,6.049694061279297,10,9337
9338,French,393.5890410958904,4.203787326812744,6,9338
9339,neurologist,398.6666666666667,5.715665817260742,11,9339
9340,who,414.4084507042254,2.946690320968628,3,9340
9341,first,381.1000000000001,3.072206497192383,5,9341
9342,described,371.43055555555554,4.191992282867432,9,9342
9343,the,387.6986301369863,1.1321258544921875,3,9343
9344,condition,383.0273972602739,4.397396087646484,9,9344
9345,in,346.3918918918919,1.849060297012329,2,9345
9346,an,335.54794520547944,1.9565989971160889,2,9346
9347,eighty-six-year-old,687.3661971830985,1.6815564632415771,19,9347
9348,French,596.4444444444445,2.619425058364868,6,9348
9349,noblewoman.,694.7916666666667,5.8657307624816895,11,9349
9350,It,559.6849315068494,1.4451422691345217,2,9350
9351,is,390.61643835616434,0.7738510370254517,2,9351
9352,almost,379.7027027027027,2.768218517303467,6,9352
9353,always,407.36,1.5701879262924194,6,9353
9354,in,410.8082191780822,1.7103378772735596,2,9354
9355,childhood,356.7297297297297,3.8868567943573,9,9355
9356,that,370.0675675675676,2.5749783515930176,4,9356
9357,the,341.80821917808214,0.8798593282699585,3,9357
9358,early,372.71232876712327,2.857656240463257,5,9358
9359,symptoms,456.4109589041096,4.923223495483398,8,9359
9360,of,349.55405405405406,0.9132137298583984,2,9360
9361,Tourette's,337.6438356164384,6.3301544189453125,10,9361
9362,are,339.1232876712329,2.455649137496948,3,9362
9363,first,365.375,3.42725133895874,5,9363
9364,"noticed,",354.43835616438355,4.688112735748291,8,9364
9365,with,350.8904109589041,2.5116820335388184,4,9365
9366,the,357.95890410958907,0.6727896332740784,3,9366
9367,average,377.16438356164383,3.104578256607056,7,9367
9368,onset,375.3802816901408,4.707172393798828,5,9368
9369,between,374.875,3.566108465194702,7,9369
9370,the,338.02777777777777,0.4933936595916748,3,9370
9371,ages,331.36986301369865,3.841919422149658,4,9371
9372,of,375.027397260274,0.942062497138977,2,9372
9373,seven,382.7671232876712,3.5047264099121094,5,9373
9374,and,373.3424657534247,1.9432107210159304,3,9374
9375,ten,374.6111111111111,3.622367382049561,3,9375
9376,years.,381.7222222222223,0.6660487055778503,6,9376
9377,It,431.2739726027397,1.4451422691345217,2,9377
9378,is,357.6575342465753,0.7738510370254517,2,9378
9379,estimated,365.4383561643836,3.3314926624298096,9,9379
9380,that,355.8904109589041,0.8362487554550171,4,9380
9381,two,366.35135135135135,3.030829429626465,3,9381
9382,hundred,354.91666666666663,1.880170583724976,7,9382
9383,thousand,366.5416666666666,1.5726203918457031,8,9383
9384,Americans,422.056338028169,4.242852687835693,9,9384
9385,have,432.93150684931504,1.9887548685073853,4,9385
9386,the,397.5068493150685,1.3802387714385986,3,9386
9387,most,369.6164383561644,2.2198173999786377,4,9387
9388,severe,352.169014084507,3.6366195678710938,6,9388
9389,form,398.8888888888889,3.62449049949646,4,9389
9390,of,358.71232876712327,0.5730431079864502,2,9390
9391,"Tourette's,",375.2191780821918,6.3301544189453125,11,9391
9392,and,360.47945205479454,1.6883405447006226,3,9392
9393,as,341.8472222222223,2.370971918106079,2,9393
9394,many,379.4246575342465,2.1689023971557617,4,9394
9395,as,340.0135135135135,1.810565948486328,2,9395
9396,one,330.7027027027027,2.1316628456115723,3,9396
9397,in,327.47297297297297,1.927152395248413,2,9397
9398,a,368.3150684931507,1.1738388538360596,1,9398
9399,hundred,375.4054054054054,2.6415903568267822,7,9399
9400,people,413.0405405405406,2.2656033039093018,6,9400
9401,exhibit,415.82432432432427,4.897715091705322,7,9401
9402,milder,349.0,5.400229454040527,6,9402
9403,and,442.4189189189189,0.5068387985229492,3,9403
9404,less,364.8378378378378,3.311242818832397,4,9404
9405,complex,356.31081081081084,4.425904750823975,7,9405
9406,symptoms,365.972972972973,4.883968353271484,8,9406
9407,that,365.2328767123288,2.4096813201904297,4,9407
9408,include,392.8918918918919,4.310129165649414,7,9408
9409,chronic,365.1486486486487,5.119611740112305,7,9409
9410,motor,360.3648648648648,4.455199718475342,5,9410
9411,and,383.2297297297297,1.4239941835403442,3,9411
9412,vocal,407.7297297297297,5.121751308441162,5,9412
9413,tics,373.72602739726034,5.769357681274414,4,9413
9414,or,427.5479452054794,2.308910608291626,2,9414
9415,transient,449.5675675675676,5.625874042510986,9,9415
9416,tics,372.4109589041096,5.838467121124268,4,9416
9417,of,409.7297297297297,1.810352563858032,2,9417
9418,childhood.,445.0821917808219,4.259741306304932,10,9418
9419,For,433.5138888888889,1.939103484153748,3,9419
9420,the,361.8783783783784,0.7050951719284058,3,9420
9421,majority,396.8108108108109,3.444671869277954,8,9421
9422,of,355.64864864864865,0.3105204999446869,2,9422
9423,people,367.94594594594594,2.7680487632751465,6,9423
9424,diagnosed,383.2465753424657,5.899085521697998,9,9424
9425,with,380.7808219178082,2.32276463508606,4,9425
9426,the,339.2739726027397,0.6727896332740784,3,9426
9427,"disorder,",399.7945205479452,5.254494667053223,9,9427
9428,Tourette's,385.7945205479452,5.825056076049805,10,9428
9429,is,387.0547945205479,2.197204828262329,2,9429
9430,not,358.4794520547945,1.2849888801574707,3,9430
9431,a,375.5068493150685,1.4673935174942017,1,9431
9432,chronic,351.8243243243243,4.368889808654785,7,9432
9433,condition,404.013698630137,4.052355766296387,9,9433
9434,with,401.3013698630137,2.3335037231445312,4,9434
9435,symptoms,373.88,5.197839736938477,8,9435
9436,lasting,372.4594594594595,4.731764793395996,7,9436
9437,a,349.2432432432432,2.395357370376587,1,9437
9438,lifetime.,371.7702702702703,4.362483978271484,9,9438
9439,Rather,399.8918918918919,3.360292911529541,6,9439
9440,it,341.5405405405405,2.4787397384643555,2,9440
9441,is,319.36486486486484,0.7738510370254517,2,9441
9442,a,348.13698630136986,1.062296748161316,1,9442
9443,condition,378.1111111111111,3.827795028686523,9,9443
9444,whose,348.30136986301375,4.049177169799805,5,9444
9445,severity,349.83561643835617,5.243636131286621,8,9445
9446,peaks,368.1891891891892,4.987604141235352,5,9446
9447,in,334.3783783783784,2.0111804008483887,2,9447
9448,the,342.3783783783784,0.5470973253250122,3,9448
9449,early,333.0945945945946,2.857656240463257,5,9449
9450,"teens,",322.7027027027027,5.578711032867432,6,9450
9451,with,358.30136986301375,2.32276463508606,4,9451
9452,improvement,393.67123287671234,4.870453357696533,11,9452
9453,occurring,369.9054054054054,4.659844398498535,9,9453
9454,in,396.3783783783784,0.4954884350299835,2,9454
9455,the,318.0405405405405,0.5470973253250122,3,9455
9456,late,315.3513513513513,3.0849382877349854,4,9456
9457,teens,328.19178082191786,2.865220069885254,5,9457
9458,and,332.2328767123288,1.192279577255249,3,9458
9459,continuing,324.31081081081084,3.680894136428833,10,9459
9460,into,346.2297297297297,2.271171808242798,4,9460
9461,adulthood.,358.70666666666665,5.996091842651367,10,9461
9462,"However,",375.5,2.5187008380889893,8,9462
9463,approximately,363.0810810810812,5.310971260070801,13,9463
9464,ten,391.45205479452056,2.450892925262451,3,9464
9465,percent,388.3835616438356,4.494318962097168,7,9465
9466,of,350.60273972602744,0.4256839454174042,2,9466
9467,those,339.5135135135135,2.430072546005249,5,9467
9468,affected,355.4246575342466,4.682887077331543,8,9468
9469,have,340.8767123287671,3.1387107372283936,4,9469
9470,a,327.1095890410959,1.1785600185394287,1,9470
9471,progressive,340.375,5.216718673706055,11,9471
9472,or,356.5890410958904,2.458682060241699,2,9472
9473,disabling,345.5753424657534,5.625874042510986,9,9473
9474,course,357.75342465753425,3.926970958709717,6,9474
9475,that,370.19999999999993,2.3628504276275635,4,9475
9476,lasts,355.97297297297297,6.183632373809815,5,9476
9477,into,333.2027027027027,2.817826271057129,4,9477
9478,adulthood.,390.0,5.996091842651367,10,9478
9479,It,360.3424657534247,1.4451422691345217,2,9479
9480,is,335.0,0.7738510370254517,2,9480
9481,not,315.8378378378378,1.2849888801574707,3,9481
9482,uncommon,326.5810810810811,3.703885316848755,8,9482
9483,for,335.1891891891892,1.4454669952392578,3,9483
9484,symptoms,352.60273972602744,5.214941501617432,8,9484
9485,to,348.6301369863014,2.1182780265808105,2,9485
9486,be,341.95890410958907,1.182197093963623,2,9486
9487,present,369.05479452054783,2.850800037384033,7,9487
9488,for,332.8513513513513,2.396769523620605,3,9488
9489,an,347.8028169014085,1.912856101989746,2,9489
9490,extended,346.2972972972973,3.3484199047088623,8,9490
9491,period,345.5753424657534,3.9120006561279297,6,9491
9492,of,318.05555555555554,0.5563452243804932,2,9492
9493,time,312.7837837837838,2.57107925415039,4,9493
9494,before,322.1081081081081,2.21010684967041,6,9494
9495,a,326.7432432432432,1.6471961736679075,1,9495
9496,formal,332.1232876712329,3.529252290725708,6,9496
9497,diagnosis,336.6575342465753,4.747800827026367,9,9497
9498,of,326.9594594594595,2.09672212600708,2,9498
9499,Tourette's,340.2432432432432,6.3301544189453125,10,9499
9500,is,364.52702702702703,2.197204828262329,2,9500
9501,obtained.,360.2702702702703,3.245208740234375,9,9501
9502,The,368.3150684931507,0.9189621806144714,3,9502
9503,reasons,348.05405405405406,3.442594051361084,7,9503
9504,for,327.56164383561645,0.4718535542488098,3,9504
9505,this,340.8783783783784,1.7364517450332642,4,9505
9506,are,356.5694444444445,2.965285062789917,3,9506
9507,many,369.7702702702703,2.177609205245972,4,9507
9508,and,320.6164383561644,1.960277795791626,3,9508
9509,may,336.04109589041093,3.007563591003418,3,9509
9510,include,406.2739726027397,3.686316967010498,7,9510
9511,the,343.17567567567573,0.6530314683914185,3,9511
9512,fact,340.8493150684932,2.556554317474365,4,9512
9513,that,323.46666666666664,0.3762166500091553,4,9513
9514,for,314.97333333333336,2.4388043880462646,3,9514
9515,families,338.95890410958907,4.303606033325195,8,9515
9516,and,331.7397260273973,0.9810642004013062,3,9516
9517,physicians,351.81081081081084,5.367971897125244,10,9517
9518,unfamiliar,352.7027027027027,4.8784356117248535,10,9518
9519,with,349.4583333333333,1.0265408754348757,4,9519
9520,"Tourette's,",348.6438356164384,6.256228923797607,11,9520
9521,mild,376.32876712328766,4.818841457366943,4,9521
9522,and,339.44594594594594,1.8266880512237549,3,9522
9523,even,351.3783783783784,2.3901302814483643,4,9523
9524,moderate,352.90410958904107,3.663966417312622,8,9524
9525,tic,330.13698630136986,5.796090126037598,3,9525
9526,symptoms,333.2972972972973,4.572620868682861,8,9526
